index,time,mp1,mp2,mp3,mp4,mp5,mp6,mp7,mt1,mt2,mt3,mt4,mt5,mt6,mt7,dt
19138,19138,38.276,0.0320459,0.248541,-0.130283,0.120909,-0.495646,0.0469809,-0.307307,2.30965,14.8996,-0.147867,-1.19504,-0.110927,0.673845,-0.0363789,0.002
19139,19139,38.278,0.0318825,0.247802,-0.129894,0.120524,-0.49429,0.046731,-0.306467,2.30708,15.0565,-0.0120982,-1.28779,-0.172553,0.627453,-0.0460577,0.002
19140,19140,38.28,0.0317172,0.247068,-0.129506,0.120134,-0.492934,0.0464893,-0.30563,2.09875,15.54,-0.388488,-1.42087,-0.0598655,0.683857,-0.0170213,0.002
19141,19141,38.282,0.0315511,0.246338,-0.129122,0.119745,-0.491593,0.0462565,-0.304795,1.84669,15.2417,-0.22449,-1.54454,-0.253548,0.671175,-0.0337089,0.002
19142,19142,38.284,0.0313845,0.245611,-0.12874,0.119361,-0.490248,0.0460279,-0.303961,2.08075,15.1465,-0.110228,-1.70854,-0.115329,0.735589,0.000667503,0.002
19143,19143,38.286,0.0312185,0.244887,-0.128358,0.118979,-0.488906,0.0458039,-0.303122,2.29422,15.2417,0.0658682,-1.64536,-0.0660281,0.75261,-0.00567378,0.002
19144,19144,38.288,0.031054,0.244165,-0.127975,0.118597,-0.487563,0.0455698,-0.302283,2.07303,15.1954,-0.0309177,-1.59697,-0.0220094,0.773636,0.0277014,0.002
19145,19145,38.29,0.0308877,0.243447,-0.127598,0.118212,-0.486225,0.0453306,-0.301443,1.64608,15.1388,-0.286325,-1.65612,-0.154066,0.737925,0.0367127,0.002
19146,19146,38.292,0.030723,0.242731,-0.127222,0.117825,-0.484893,0.0450905,-0.300606,1.38888,15.023,-0.256752,-1.56874,-0.232419,0.73926,-0.00534003,0.002
19147,19147,38.294,0.0305578,0.242016,-0.126845,0.117445,-0.483561,0.0448562,-0.299768,1.5252,15.2597,-0.275571,-1.54454,0.00176075,0.714229,-0.00934505,0.002
19148,19148,38.296,0.0303921,0.241305,-0.126468,0.117072,-0.482224,0.0446262,-0.298929,2.00101,15.3728,0.0174752,-1.60772,-0.250907,0.666168,-0.0614103,0.002
19149,19149,38.298,0.0302287,0.240593,-0.126089,0.116695,-0.48089,0.0443952,-0.298092,1.50719,14.8713,0.141146,-1.57277,0.00264112,0.796999,0.00267001,0.002
19150,19150,38.3,0.0300651,0.239878,-0.12571,0.116319,-0.479553,0.0441736,-0.297256,1.90842,14.5832,-0.329341,-1.25015,-0.219213,0.752944,0.00367127,0.002
19151,19151,38.302,0.0299045,0.239166,-0.125334,0.115945,-0.478217,0.043946,-0.296423,0.907916,14.8996,-0.255407,-0.981302,-0.175195,0.713227,-0.0110138,0.002
19152,19152,38.304,0.0297409,0.238453,-0.124958,0.115576,-0.476887,0.0437148,-0.29559,1.95472,14.9407,-0.166687,-1.14127,-0.202486,0.694203,-0.0120151,0.002
19153,19153,38.306,0.0295779,0.237741,-0.124581,0.115212,-0.475554,0.0434824,-0.294761,1.92643,14.7144,0.426127,-1.55395,0.196324,0.699877,0.0103463,0.002
19154,19154,38.308,0.029415,0.237031,-0.124203,0.114843,-0.474209,0.0432475,-0.293931,2.28908,14.4161,-0.0349505,-1.63864,-0.221854,0.749273,-0.055069,0.002
19155,19155,38.31,0.0292514,0.236317,-0.123824,0.11447,-0.472874,0.043017,-0.293107,0.943923,14.5035,-0.496028,-1.42356,-0.190161,0.807679,-0.0226951,0.002
19156,19156,38.312,0.0290869,0.235606,-0.123448,0.114102,-0.471539,0.0427865,-0.292283,1.72581,14.3826,-0.400586,-1.28779,-0.494771,0.689197,-0.0747604,0.002
19157,19157,38.314,0.0289227,0.234896,-0.123074,0.113735,-0.470201,0.0425569,-0.291463,1.99844,14.4289,0.100819,-1.30527,0.139099,0.727579,0.00467252,0.002
19158,19158,38.316,0.0287615,0.234184,-0.122697,0.113369,-0.46886,0.0423266,-0.290647,2.43825,14.8842,-0.0779665,-1.13051,-0.237701,0.67251,-0.0413852,0.002
19159,19159,38.318,0.028601,0.233476,-0.122322,0.113004,-0.467517,0.0420921,-0.289829,1.36573,14.8327,-0.361603,-1.0875,-0.200725,0.615772,-0.0387152,0.002
19160,19160,38.32,0.02844,0.232767,-0.121947,0.112638,-0.466189,0.0418599,-0.28901,2.01902,14.6887,-0.59147,-1.13589,-0.332782,0.749273,-0.0397164,0.002
19161,19161,38.322,0.0282814,0.232058,-0.121569,0.112268,-0.464857,0.041624,-0.288189,1.92643,14.5575,0.0389832,-1.32409,-0.154066,0.678183,-0.052399,0.002
19162,19162,38.324,0.0281236,0.231349,-0.121193,0.111899,-0.463531,0.0413848,-0.287367,2.77004,14.4521,-0.0994745,-1.2152,-0.110047,0.701546,-0.0090113,0.002
19163,19163,38.326,0.027968,0.23064,-0.120818,0.111532,-0.462201,0.0411515,-0.28655,2.15791,14.272,-0.174752,-1.02163,-0.105645,0.655155,-0.0407177,0.002
19164,19164,38.328,0.0278111,0.229931,-0.120444,0.111168,-0.460886,0.0409182,-0.285733,2.06789,14.3723,-0.490651,-0.813271,-0.273797,0.632793,-0.0413852,0.002
19165,19165,38.33,0.0276547,0.229226,-0.120072,0.110804,-0.459574,0.0406884,-0.284918,2.12961,14.6372,-0.438225,-0.596847,-0.257069,0.671842,-0.0534003,0.002
19166,19166,38.332,0.0274957,0.228523,-0.119697,0.110439,-0.458263,0.0404614,-0.284102,2.53599,14.3878,-0.0833435,-0.959794,-0.0325739,0.583398,-0.0423865,0.002
19167,19167,38.334,0.0273354,0.227825,-0.11932,0.110073,-0.456951,0.0402357,-0.283282,2.9115,14.5678,-0.0349505,-1.01625,0.0651477,0.633794,-0.0390489,0.002
19168,19168,38.336,0.0271745,0.227134,-0.118947,0.109705,-0.455641,0.0400071,-0.282464,2.49484,14.5627,-0.103507,-1.11842,-0.189281,0.65916,-0.0547353,0.002
19169,19169,38.338,0.0270133,0.226443,-0.118576,0.109338,-0.454338,0.0397761,-0.281645,2.08846,14.6321,-0.461078,-1.44372,-0.197204,0.713227,-0.0246976,0.002
19170,19170,38.34,0.0268523,0.225756,-0.118205,0.108968,-0.45304,0.039551,-0.28083,2.29937,14.7015,-0.455701,-1.43297,-0.216572,0.750941,-0.0113476,0.002
19171,19171,38.342,0.026694,0.225072,-0.117833,0.108597,-0.451736,0.0393243,-0.280015,2.30965,14.6964,0.0739337,-1.31602,-0.14086,0.620778,-0.0103463,0.002
19172,19172,38.344,0.0265423,0.224385,-0.117459,0.108231,-0.450431,0.0391011,-0.2792,2.66973,14.8636,-0.323964,-1.24746,-0.0589851,0.618776,-0.00467252,0.002
19173,19173,38.346,0.0263954,0.223703,-0.117086,0.107867,-0.449127,0.0388814,-0.278383,1.45832,15.3034,-0.365636,-1.37248,-0.274677,0.684191,-0.0397164,0.002
19174,19174,38.348,0.0262544,0.22302,-0.116716,0.107503,-0.447826,0.038668,-0.277569,1.85698,15.3857,-0.604912,-1.74215,-0.367116,0.736256,-0.0453902,0.002
19175,19175,38.35,0.0261164,0.222337,-0.116348,0.107135,-0.446524,0.0384544,-0.276758,2.00873,15.6223,-0.0712452,-1.85641,0.175195,0.767629,0.0113476,0.002
19176,19176,38.352,0.0259827,0.221657,-0.115978,0.106765,-0.445222,0.0382414,-0.275946,2.7829,15.6815,0.311866,-1.69375,-0.0757122,0.663498,-0.0597416,0.002
19177,19177,38.354,0.0258495,0.220975,-0.115608,0.106396,-0.443919,0.0380213,-0.275136,2.01902,15.3111,0.143835,-1.85641,0.0334542,0.763624,-0.0310389,0.002
19178,19178,38.356,0.0257183,0.220291,-0.115241,0.106032,-0.442609,0.037799,-0.274326,1.69495,15.0925,-0.552487,-2.20457,-0.338064,0.833712,-0.0614103,0.002
19179,19179,38.358,0.0255836,0.21961,-0.114882,0.10567,-0.441313,0.0375813,-0.273518,1.03652,15.0745,-0.341439,-2.3847,-0.246505,0.840053,-0.0387152,0.002
19180,19180,38.36,0.0254486,0.218928,-0.114525,0.105308,-0.440007,0.0373672,-0.272711,2.28908,15.1105,0.032262,-2.5366,-0.161989,0.744266,-0.0340427,0.002
19181,19181,38.362,0.0253113,0.218244,-0.114168,0.10494,-0.438697,0.0371646,-0.271908,2.17334,15.2931,0.392521,-2.16693,0.189281,0.754613,0.0186901,0.002
19182,19182,38.364,0.0251737,0.217566,-0.113809,0.104576,-0.437389,0.0369671,-0.271111,1.90585,15.1465,-0.159966,-1.62789,-0.261471,0.673845,-0.0103463,0.002
19183,19183,38.366,0.025033,0.216883,-0.113452,0.104221,-0.43608,0.0367767,-0.270315,0.961927,14.8481,-0.451668,-1.47061,-0.228897,0.715564,-0.00567378,0.002
19184,19184,38.368,0.0248937,0.216203,-0.113095,0.103874,-0.434788,0.036585,-0.269518,1.54063,14.7427,-0.333374,-1.39936,-0.366236,0.783983,-0.0630791,0.002
19185,19185,38.37,0.0247549,0.215524,-0.112739,0.103532,-0.433492,0.0363973,-0.268723,1.79783,14.627,0.217768,-1.42222,-0.0431384,0.716899,-0.0143513,0.002
19186,19186,38.372,0.0246191,0.214842,-0.112382,0.103189,-0.4322,0.0362019,-0.267925,2.27622,14.7324,0.166687,-1.66821,-0.0228897,0.655822,-0.0130163,0.002
19187,19187,38.374,0.0244832,0.214163,-0.112023,0.102837,-0.430906,0.0360068,-0.267133,1.48919,14.3286,-0.110228,-1.92631,-0.109166,0.780645,-0.0360452,0.002
19188,19188,38.376,0.0243499,0.213483,-0.111667,0.102478,-0.429627,0.0358075,-0.266341,1.19084,13.9017,-0.498717,-1.74752,-0.23506,0.878434,-0.044389,0.002
19189,19189,38.378,0.0242165,0.212802,-0.111312,0.102123,-0.428354,0.0356112,-0.265549,1.64608,13.9505,-0.251375,-1.28645,-0.213931,0.709556,-0.0540678,0.002
19190,19190,38.38,0.0240864,0.212123,-0.110957,0.101783,-0.427078,0.0354067,-0.264757,2.04474,13.5724,0.115605,-1.21923,0.0581047,0.635463,-0.0166876,0.002
19191,19191,38.382,0.0239568,0.211443,-0.110598,0.101448,-0.425803,0.0352116,-0.263961,2.28908,12.7623,0.0443602,-1.33081,-0.0193682,0.673511,-0.0347102,0.002
19192,19192,38.384,0.0238276,0.210762,-0.110242,0.101108,-0.424529,0.0350208,-0.263166,1.6255,12.7211,-0.182818,-1.20714,-0.159348,0.74193,-0.0373802,0.002
19193,19193,38.386,0.0236956,0.210082,-0.109887,0.100764,-0.42326,0.0348376,-0.262371,1.74382,12.9449,-0.448979,-1.0055,-0.180477,0.74994,-0.0333752,0.002
19194,19194,38.388,0.0235619,0.209407,-0.109533,0.100419,-0.421999,0.0346507,-0.261576,1.97787,12.5076,-0.177441,-0.945008,-0.136458,0.680186,-0.0594078,0.002
19195,19195,38.39,0.023429,0.20873,-0.109177,0.100079,-0.420733,0.0344617,-0.260785,2.28393,12.1347,0.111573,-0.971893,0.0748319,0.692201,-0.0450565,0.002
19196,19196,38.392,0.023295,0.208062,-0.10882,0.0997439,-0.419464,0.034265,-0.259994,2.53342,12.5179,-0.190883,-0.993401,-0.128535,0.72324,-0.0463915,0.002
19197,19197,38.394,0.023159,0.2074,-0.108464,0.099412,-0.418198,0.0340708,-0.259203,1.39145,12.5899,-0.392521,-0.981302,-0.229778,0.727245,-0.0420527,0.002
19198,19198,38.396,0.0230187,0.206738,-0.108111,0.0990771,-0.416934,0.0338687,-0.258412,1.99073,12.2839,-0.568618,-1.0633,-0.30637,0.74994,-0.0767629,0.002
19199,19199,38.398,0.0228797,0.206081,-0.107759,0.0987375,-0.415668,0.033665,-0.257626,1.93414,12.163,-0.143835,-0.848222,-0.00176075,0.761288,-0.0453902,0.002
19200,19200,38.4,0.0227421,0.205425,-0.107406,0.0983982,-0.414404,0.0334558,-0.256846,2.45626,12.1115,-0.0255407,-0.594158,-0.208649,0.570715,-0.0594078,0.002
19201,19201,38.402,0.0226071,0.204769,-0.107051,0.098064,-0.41314,0.0332529,-0.256069,2.02159,12.109,-0.059147,-0.561896,0.0334542,0.600419,0.0100126,0.002
19202,19202,38.404,0.0224714,0.204119,-0.106696,0.0977326,-0.411869,0.0330579,-0.255294,2.30451,12.2324,-0.213736,-0.798484,-0.354791,0.657825,-0.0754279,0.002
19203,19203,38.406,0.0223393,0.203471,-0.106342,0.097399,-0.410601,0.0328754,-0.254518,1.71295,12.163,-0.293046,-1.04179,-0.0660281,0.746269,-0.047059,0.002
19204,19204,38.408,0.0222074,0.202822,-0.10599,0.0970609,-0.409335,0.0326922,-0.253745,2.22735,12.2684,-0.360259,-0.782353,-0.335423,0.708555,-0.0420527,0.002
19205,19205,38.41,0.0220795,0.202177,-0.105639,0.0967237,-0.408063,0.0325116,-0.252972,1.76182,12.3456,-0.162654,-0.504094,-0.193682,0.646143,-0.0160201,0.002
19206,19206,38.412,0.021951,0.201532,-0.105289,0.0963877,-0.406797,0.0323234,-0.252199,2.17591,12.1218,-0.26885,-0.567273,-0.322217,0.649481,-0.0534003,0.002
19207,19207,38.414,0.0218248,0.200883,-0.104944,0.0960519,-0.405523,0.0321315,-0.251431,1.80554,11.9701,-0.139802,-0.832091,-0.152305,0.718234,-0.0303714,0.002
19208,19208,38.416,0.0216972,0.200237,-0.104599,0.0957158,-0.404254,0.0319365,-0.25066,2.27107,11.8543,-0.280948,-0.919467,-0.297567,0.770299,-0.0687528,0.002
19209,19209,38.418,0.0215694,0.199592,-0.104255,0.09538,-0.402997,0.0317445,-0.249889,1.79783,11.9444,-0.221801,-0.919467,-0.0316935,0.729581,-0.0383814,0.002
19210,19210,38.42,0.0214396,0.198943,-0.103913,0.0950438,-0.401737,0.031548,-0.249118,2.48198,11.9109,0.0389832,-0.879139,-0.191041,0.679185,-0.0811017,0.002
19211,19211,38.422,0.0213091,0.198299,-0.103573,0.0947068,-0.400488,0.0313533,-0.248344,2.18105,11.6717,0.0188195,-0.834779,0.0193682,0.709556,-0.0427202,0.002
19212,19212,38.424,0.0211784,0.197655,-0.103235,0.0943706,-0.399233,0.031161,-0.247575,1.97272,11.8286,-0.482586,-0.766222,-0.314294,0.659493,-0.0487277,0.002
19213,19213,38.426,0.0210461,0.197008,-0.102899,0.0940361,-0.397997,0.0309759,-0.246809,1.45832,11.6743,-0.274227,-0.793107,-0.200725,0.689197,-0.0270339,0.002
19214,19214,38.428,0.0209122,0.196364,-0.102563,0.0937021,-0.39676,0.0307951,-0.246042,2.7006,11.43,-0.111573,-0.707075,-0.192802,0.687195,-0.00801004,0.002
19215,19215,38.43,0.0207779,0.19572,-0.102221,0.0933685,-0.395524,0.0306129,-0.245276,2.32251,11.3862,0.177441,-0.497372,0.0765926,0.649815,0.00500628,0.002
19216,19216,38.432,0.0206452,0.195075,-0.101879,0.0930353,-0.394289,0.0304286,-0.244508,2.34052,11.7823,-0.377734,-0.327997,-0.232419,0.613102,-0.0580728,0.002
19217,19217,38.434,0.0205125,0.194432,-0.101541,0.0927027,-0.393057,0.0302406,-0.243739,1.65637,11.808,-0.337407,-0.440914,-0.183118,0.673511,-0.0530665,0.002
19218,19218,38.436,0.020383,0.193791,-0.101205,0.0923691,-0.391831,0.0300515,-0.242971,2.38939,11.6563,-0.286325,-0.440914,-0.213931,0.717566,-0.0460577,0.002
19219,19219,38.438,0.0202545,0.193148,-0.10087,0.0920347,-0.39061,0.0298522,-0.242202,2.27879,11.8055,-0.21508,-0.494684,-0.0220094,0.663165,-0.0190238,0.002
19220,19220,38.44,0.0201297,0.192506,-0.100532,0.0917019,-0.389383,0.0296539,-0.241436,2.36624,11.5457,-0.232555,-0.727239,-0.124133,0.584065,-0.0490615,0.002
19221,19221,38.442,0.0200046,0.191865,-0.100193,0.0913659,-0.388157,0.0294577,-0.240671,2.27879,11.4814,-0.207014,-0.838812,-0.202486,0.690532,-0.0407177,0.002
19222,19222,38.444,0.0198823,0.191223,-0.0998532,0.0910279,-0.386932,0.0292708,-0.239905,2.13733,11.9084,-0.362947,-0.775632,-0.0906786,0.69921,-0.0153526,0.002
19223,19223,38.446,0.0197597,0.190583,-0.0995168,0.0906926,-0.385708,0.0290827,-0.239139,2.40482,12.1193,-0.336062,-0.586093,-0.189281,0.626786,-0.0697541,0.002
19224,19224,38.448,0.0196368,0.189945,-0.0991822,0.0903606,-0.384481,0.0289001,-0.238374,2.20677,12.1861,-0.188195,-0.517536,-0.23506,0.636131,-0.055069,0.002
19225,19225,38.45,0.0195125,0.189305,-0.0988462,0.0900301,-0.383256,0.0287192,-0.237612,2.34052,12.325,-0.172064,-0.771599,-0.107406,0.649815,-0.00700879,0.002
19226,19226,38.452,0.019386,0.188667,-0.0985104,0.089697,-0.382037,0.0285479,-0.236851,2.49227,13.076,-0.197605,-0.973237,0.0264112,0.632459,-0.00400502,0.002
19227,19227,38.454,0.0192588,0.188037,-0.0981731,0.0893606,-0.38081,0.0283704,-0.236092,2.28908,13.1866,-0.0551142,-1.14261,-0.271155,0.669506,-0.0547353,0.002
19228,19228,38.456,0.0191301,0.187409,-0.0978351,0.0890216,-0.379577,0.028194,-0.235334,2.13219,12.8086,-0.372357,-1.4034,-0.191041,0.729915,-0.0410515,0.002
19229,19229,38.458,0.0190042,0.186784,-0.0974997,0.0886822,-0.378355,0.0280127,-0.234582,1.82098,12.7443,-0.418062,-1.72064,-0.171673,0.757616,-0.053734,0.002
19230,19230,38.46,0.0188788,0.186163,-0.0971652,0.0883445,-0.377127,0.0278285,-0.233836,2.16048,12.6671,-0.22449,-1.87657,-0.267634,0.810349,-0.0390489,0.002
19231,19231,38.462,0.0187579,0.185544,-0.0968309,0.0880086,-0.375897,0.0276416,-0.23309,2.25307,12.8291,0.0241965,-1.92228,-0.014086,0.752276,-0.0270339,0.002
19232,19232,38.464,0.0186401,0.184924,-0.0964954,0.0876744,-0.37467,0.0274572,-0.232348,2.21963,12.95,-0.163998,-1.74752,-0.0959609,0.646811,-0.0467252,0.002
19233,19233,38.466,0.0185263,0.184309,-0.0961595,0.0873413,-0.373437,0.0272758,-0.231608,1.38631,13.2021,-0.446291,-1.26091,-0.21041,0.733586,-0.0423865,0.002
19234,19234,38.468,0.0184172,0.183694,-0.0958254,0.0870114,-0.372224,0.0270977,-0.230867,1.26028,13.4567,-0.617011,-0.854943,-0.527345,0.682522,-0.0864417,0.002
19235,19235,38.47,0.0183115,0.183077,-0.0954922,0.0866894,-0.371011,0.0269227,-0.230126,1.46347,13.359,-0.207014,-1.04179,-0.0642674,0.625451,-0.0176888,0.002
19236,19236,38.472,0.0182118,0.182463,-0.0951593,0.0863713,-0.3698,0.0267447,-0.229383,2.42797,13.1506,0.166687,-1.437,0.0264112,0.671508,-0.0544015,0.002
19237,19237,38.474,0.0181152,0.181847,-0.0948253,0.0860512,-0.368592,0.0265778,-0.228637,1.7824,12.8034,0.282292,-1.83356,-0.0730711,0.73392,-0.0620778,0.002
19238,19238,38.476,0.0180174,0.181228,-0.0944908,0.0857267,-0.367389,0.0264089,-0.227899,1.63065,12.5591,-0.48393,-2.25834,-0.101243,0.801672,-0.0423865,0.002
19239,19239,38.478,0.0179205,0.180614,-0.0941595,0.0853948,-0.366201,0.0262425,-0.227163,1.06224,12.397,-0.251375,-2.17231,-0.218333,0.849398,-0.0340427,0.002
19240,19240,38.48,0.0178237,0.179998,-0.0938309,0.0850625,-0.365011,0.0260704,-0.226425,1.88527,12.433,0.0309177,-1.6588,-0.253548,0.835714,-0.0367127,0.002
19241,19241,38.482,0.0177275,0.179382,-0.0935028,0.0847381,-0.36382,0.0258908,-0.225686,1.78497,12.4665,0.223145,-1.25418,0.0264112,0.649815,-0.0206926,0.002
19242,19242,38.484,0.0176311,0.178767,-0.0931769,0.0844266,-0.36263,0.0257031,-0.224944,1.72067,12.253,-0.075278,-1.11842,-0.0801141,0.625451,-0.0423865,0.002
19243,19243,38.486,0.0175342,0.178153,-0.0928562,0.0841225,-0.361443,0.0255193,-0.224202,1.36573,11.9109,-0.153244,-1.10901,-0.21041,0.78465,-0.0660828,0.002
19244,19244,38.488,0.0174344,0.177537,-0.0925367,0.0838193,-0.360259,0.0253528,-0.223463,1.79526,11.5406,-0.0578027,-1.10228,-0.136458,0.636798,-0.0540678,0.002
19245,19245,38.49,0.0173346,0.176921,-0.0922196,0.0835114,-0.359075,0.0251883,-0.222721,1.85955,11.1187,-0.0174752,-1.19235,0.0334542,0.626786,-0.0323739,0.002
19246,19246,38.492,0.0172332,0.176307,-0.0919031,0.0831974,-0.35789,0.0250351,-0.221983,1.8184,10.6044,-0.0873762,-1.10766,-0.0448991,0.765293,-0.0163538,0.002
19247,19247,38.494,0.0171325,0.175691,-0.0915862,0.0828833,-0.356704,0.024886,-0.221248,1.7181,10.6095,-0.262129,-0.559208,-0.327499,0.654821,-0.0600753,0.002
19248,19248,38.496,0.0170307,0.175075,-0.0912694,0.0825776,-0.35552,0.0247404,-0.220511,1.47376,10.4526,-0.397898,-0.237932,-0.104765,0.572718,-0.0253651,0.002
19249,19249,38.498,0.0169275,0.174465,-0.0909534,0.0822825,-0.354336,0.0245952,-0.219775,2.13219,9.67843,-0.311866,-0.309177,-0.243864,0.635129,-0.0370464,0.002
19250,19250,38.5,0.0168265,0.173856,-0.0906381,0.081991,-0.353152,0.0244505,-0.219038,1.87241,9.46495,-0.0739337,-0.358915,-0.155826,0.720904,-0.0183563,0.002
19251,19251,38.502,0.0167248,0.17325,-0.0903216,0.0816982,-0.351966,0.024311,-0.218308,2.36109,9.3415,-0.264817,-0.352193,-0.157587,0.600419,-0.0233626,0.002
19252,19252,38.504,0.0166213,0.172648,-0.0900055,0.0813997,-0.350787,0.0241644,-0.217584,2.1862,8.65735,-0.158621,-0.327997,-0.0431384,0.644141,-0.00667503,0.002
19253,19253,38.506,0.0165189,0.172046,-0.089689,0.0810981,-0.349602,0.0240129,-0.216863,2.32766,8.19439,-0.115605,-0.0994745,-0.330141,0.70188,-0.0307052,0.002
19254,19254,38.508,0.0164172,0.171445,-0.0893727,0.0807976,-0.348413,0.0238638,-0.216145,2.12704,8.56218,-0.436881,0.307833,-0.190161,0.578725,-0.0246976,0.002
19255,19255,38.51,0.0163147,0.170849,-0.0890556,0.0805038,-0.34723,0.0237098,-0.215429,2.06017,8.64192,-0.43957,0.516192,-0.30549,0.50797,-0.0584065,0.002
19256,19256,38.512,0.0162145,0.170257,-0.0887396,0.0802141,-0.346047,0.0235564,-0.214714,2.25307,8.2021,-0.311866,0.264817,-0.216572,0.625784,-0.0353777,0.002
19257,19257,38.514,0.0161162,0.169663,-0.0884255,0.0799237,-0.344859,0.023408,-0.213999,2.26593,8.42844,-0.358915,0.166687,-0.283481,0.649481,-0.0527328,0.002
19258,19258,38.516,0.0160209,0.169073,-0.0881107,0.0796299,-0.34368,0.0232587,-0.213283,2.11933,9.06115,-0.393865,0.120982,-0.221854,0.559702,-0.0320402,0.002
19259,19259,38.518,0.0159255,0.168489,-0.0877969,0.079333,-0.342499,0.0231124,-0.212571,2.21706,9.1023,-0.372357,-0.0403275,-0.340705,0.565375,-0.0604091,0.002
19260,19260,38.52,0.0158308,0.167908,-0.0874821,0.0790314,-0.341334,0.0229676,-0.211862,2.04217,8.96084,-0.194916,-0.184162,-0.243864,0.678183,-0.0517315,0.002
19261,19261,38.522,0.0157362,0.167325,-0.0871673,0.078729,-0.340175,0.0228202,-0.211148,2.21706,9.36465,-0.438225,-0.200293,-0.0827552,0.619109,-0.0240301,0.002
19262,19262,38.524,0.015642,0.166746,-0.0868516,0.0784306,-0.339016,0.0226716,-0.210438,2.15791,9.76331,-0.190883,-0.186851,-0.279079,0.552025,-0.0453902,0.002
19263,19263,38.526,0.0155473,0.166167,-0.0865359,0.0781359,-0.337864,0.0225173,-0.209726,2.20163,9.67329,0.0,-0.69901,-0.114449,0.673845,-0.0223614,0.002
19264,19264,38.528,0.0154535,0.165586,-0.0862203,0.0778388,-0.336709,0.022369,-0.20901,2.25821,10.1568,-0.353538,-0.943663,-0.103004,0.721571,-0.0380477,0.002
19265,19265,38.53,0.0153585,0.165009,-0.0859062,0.077538,-0.335564,0.0222206,-0.208301,1.52777,11.0056,-0.283637,-0.690944,-0.232419,0.653152,-0.0410515,0.002
19266,19266,38.532,0.015262,0.164435,-0.0855945,0.0772387,-0.334426,0.0220626,-0.207595,2.01645,11.4171,-0.298423,-0.590126,-0.23506,0.607762,-0.0333752,0.002
19267,19267,38.534,0.0151657,0.16386,-0.0852826,0.0769384,-0.333286,0.0219055,-0.206886,2.02159,11.5123,-0.0026885,-0.724551,0.0906786,0.603423,-0.0230289,0.002
19268,19268,38.536,0.0150691,0.163284,-0.0849683,0.0766364,-0.332145,0.0217477,-0.206179,2.09103,11.5766,-0.0416717,-0.936942,-0.162869,0.615104,-0.0420527,0.002
19269,19269,38.538,0.014971,0.16271,-0.0846523,0.0763344,-0.331008,0.0215968,-0.20547,1.64351,11.8621,-0.258096,-1.33753,-0.0202486,0.668171,0.00100126,0.002
19270,19270,38.54,0.0148744,0.162136,-0.0843391,0.0760333,-0.32987,0.0214513,-0.20476,1.98558,11.8672,-0.0846877,-1.66284,-0.181357,0.696874,-0.0427202,0.002
19271,19271,38.542,0.0147779,0.16156,-0.0840267,0.0757304,-0.328737,0.0213014,-0.204053,1.93929,11.8312,0.159966,-1.89942,0.0264112,0.818025,-0.0240301,0.002
19272,19272,38.544,0.0146813,0.160989,-0.0837136,0.0754265,-0.327605,0.0211569,-0.203342,1.97015,12.3096,-0.239276,-1.74349,-0.180477,0.716565,-0.0367127,0.002
19273,19273,38.546,0.0145865,0.160418,-0.0834034,0.0751247,-0.326473,0.0210127,-0.202635,1.17798,12.6954,-0.227178,-1.49346,-0.084516,0.619443,-0.0333752,0.002
19274,19274,38.548,0.0144913,0.159844,-0.083094,0.0748258,-0.325338,0.0208684,-0.201928,2.11675,12.3404,-0.309177,-1.45717,-0.262352,0.716565,-0.0667503,0.002
19275,19275,38.55,0.0143952,0.159271,-0.0827834,0.074527,-0.324207,0.0207301,-0.201224,1.62036,12.2684,0.0873762,-1.52438,0.0730711,0.735922,-0.0186901,0.002
